url,category_code,category_description,date_added,source,notes,rank
https://rachad.org/,NEWS,News Media,2014-04-15,citizenlab,,4456006
https://www.tsa-algerie.com/,NEWS,News Media,2017-10-31,OONI,Reportedly blocked by TELECOM ALGERIA (AS36947),30631
https://www.tsa-arabi.com/,NEWS,News Media,2017-10-31,OONI,Reportedly blocked by TELECOM ALGERIA (AS36947),15362416
https://fr.wiktionary.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country,35099
https://ar.wikisource.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country,165746
https://arz.wikipedia.org/,CULTR,Culture,2018-07-06,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country,107456
https://fr.wikisource.org/,CULTR,Culture,2019-06-07,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country,48037
https://fr.m.wikisource.org/,CULTR,Culture,2019-06-07,Wikimedia,URLs provided by wikipedia based on the most popular language domains per country,277083
https://www.algeriepatriotique.com/,NEWS,News Media,2019-09-20,Anonymous,,47256
https://www.aboutalgeria.com/,CULTR,Culture,2019-09-26,OONI,,4971415
http://douniamusic.com/,CULTR,Culture,2019-09-26,OONI,,26377260
http://www.hdmelody.com/,CULTR,Culture,2019-09-26,OONI,,38853282
http://www.kbmusique.com/,CULTR,Culture,2019-09-26,OONI,,5143916
http://www.mzaziko.com/,CULTR,Culture,2019-09-26,OONI,,38970859
https://www.bahdja.com/,CULTR,Culture,2019-09-26,OONI,,11821994
http://www.dz.ma/,CULTR,Culture,2019-09-26,OONI,,8557403
https://staifi.com/,CULTR,Culture,2019-09-26,OONI,,53836691
https://www.inshallah.com/,DATE,Online Dating,2019-09-26,OONI,,26335222
https://www.anhri.info/,HUMR,Human Rights Issues,2019-09-26,OONI,,1812668
https://rsf.org/en/algeria/,HUMR,Human Rights Issues,2019-09-26,OONI,,5226
https://algeria-watch.org/,HUMR,Human Rights Issues,2019-09-26,OONI,,54931
http://www.droits-laddh.org/,HUMR,Human Rights Issues,2019-09-26,OONI,,6813654
http://afepec.org/,HUMR,Human Rights Issues,2019-09-26,OONI,,7621182
https://www.hrw.org/middle-east/n-africa/algeria/,HUMR,Human Rights Issues,2019-09-26,OONI,,2304
